timestamp,protocol,scenario,file_name,file_size_bytes,run,dns_time_ms,dns_attempts,http_time_ms,total_time_ms,throughput_mbps,status_code,http_header_bytes,http_body_bytes,response_total_bytes,retransmissions,packets_sent,acks_received,success
2026-06-25 20:55:58,TCP,A,/arquivo_100kb.bin,102400,1,0.20932899860781617,1,54.137682000146015,54.52829699788708,15.023392350429415,200,183,102400,102583,0,0,0,True
2026-06-25 20:55:59,TCP,A,/arquivo_100kb.bin,102400,2,0.2521070018701721,1,51.12200200164807,51.50324799978989,15.905792970636375,200,183,102400,102583,0,0,0,True
2026-06-25 20:55:59,TCP,A,/arquivo_100kb.bin,102400,3,0.24341000244021416,1,50.92071400213172,51.29814000247279,15.969389922529569,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:00,TCP,A,/arquivo_100kb.bin,102400,4,0.21100799858686514,1,51.39515299742925,51.7920909987879,15.817086821599304,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:00,TCP,A,/arquivo_100kb.bin,102400,5,0.24491899966960773,1,50.74546899777488,51.166968998586526,16.010328851463335,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:01,TCP,A,/arquivo_100kb.bin,102400,6,0.250058998062741,1,50.831250999181066,51.228819000243675,15.990999128754137,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:02,TCP,A,/arquivo_100kb.bin,102400,7,0.24517099882359616,1,50.79286199907074,51.195529998949496,16.001396997292723,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:02,TCP,A,/arquivo_100kb.bin,102400,8,0.2431070024613291,1,51.057683001999976,51.4478479999525,15.922920624410887,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:03,TCP,A,/arquivo_100kb.bin,102400,9,0.19576499835238792,1,51.18279099770007,51.56246299884515,15.887526552374888,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:03,TCP,A,/arquivo_100kb.bin,102400,10,0.2391300004092045,1,50.889456000732025,51.25149000014062,15.983925540462382,200,183,102400,102583,0,0,0,True
2026-06-25 20:56:04,TCP,A,/arquivo_1mb.bin,1048576,1,0.18456100224284455,1,218.67079799994826,219.24897899953066,38.260647955026315,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:05,TCP,A,/arquivo_1mb.bin,1048576,2,0.17725499856169336,1,224.12429700125358,224.73937600079807,37.32593793430401,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:06,TCP,A,/arquivo_1mb.bin,1048576,3,0.22417199943447486,1,217.97192600206472,218.56660100092995,38.38009998592744,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:06,TCP,A,/arquivo_1mb.bin,1048576,4,0.31151599978329614,1,218.2378859979508,218.96175000074436,38.310837394985576,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:07,TCP,A,/arquivo_1mb.bin,1048576,5,0.15629100016667508,1,218.39157800059184,218.848483000329,38.33066551339718,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:08,TCP,A,/arquivo_1mb.bin,1048576,6,0.16060599955380894,1,217.9669750003086,218.51542800141033,38.3890880233219,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:09,TCP,A,/arquivo_1mb.bin,1048576,7,0.24684800155228004,1,217.96334800092154,218.5592710011406,38.38138717051368,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:10,TCP,A,/arquivo_1mb.bin,1048576,8,0.1879190022009425,1,219.142934998672,219.84352899744408,38.15717496100386,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:10,TCP,A,/arquivo_1mb.bin,1048576,9,0.2430300010018982,1,217.46850600175094,218.0879890001961,38.46432826703013,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:11,TCP,A,/arquivo_1mb.bin,1048576,10,0.23939200036693364,1,217.33432999826618,218.03033799733385,38.474498902545285,200,184,1048576,1048760,0,0,0,True
2026-06-25 20:56:16,TCP,A,/arquivo_10mb.bin,10485760,1,0.18350699974689633,1,4418.182123998122,4421.576464999816,18.97198446391755,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:21,TCP,A,/arquivo_10mb.bin,10485760,2,0.16830300228320993,1,4469.963863997691,4473.371117997885,18.752318505946874,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:26,TCP,A,/arquivo_10mb.bin,10485760,3,0.23368199981632642,1,4727.217013001791,4730.014975997619,17.734844482666226,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:32,TCP,A,/arquivo_10mb.bin,10485760,4,0.2533900005801115,1,4696.871109998028,4700.339056002122,17.846814666035897,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:37,TCP,A,/arquivo_10mb.bin,10485760,5,0.19083200095337816,1,4722.691326998756,4726.102127999184,17.749527565861882,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:42,TCP,A,/arquivo_10mb.bin,10485760,6,0.1483369997004047,1,4618.201410998154,4621.627736996743,18.15076522249527,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:47,TCP,A,/arquivo_10mb.bin,10485760,7,0.23657199926674366,1,4722.033058998932,4725.455788997351,17.751955313034255,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:53,TCP,A,/arquivo_10mb.bin,10485760,8,0.15294500190066174,1,4701.099595000414,4704.458882002655,17.831185712115374,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:56:58,TCP,A,/arquivo_10mb.bin,10485760,9,0.2551360012148507,1,4726.945685000828,4730.452438998327,17.733204398893157,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:57:03,TCP,A,/arquivo_10mb.bin,10485760,10,0.26638000053935684,1,4591.468951999559,4595.097675999568,18.25555971054572,200,185,10485760,10485945,0,0,0,True
2026-06-25 20:57:04,RUDP,A,/arquivo_100kb.bin,102400,1,0.22617099966737442,1,163.21766900000512,163.80530599781196,5.001059001171443,200,183,102400,102583,0,101,101,True
2026-06-25 20:57:04,RUDP,A,/arquivo_100kb.bin,102400,2,0.18659099805518053,1,157.22872599872062,157.68372800084762,5.195209489184555,200,183,102400,102583,0,101,101,True
2026-06-25 20:57:05,RUDP,A,/arquivo_100kb.bin,102400,3,0.2087460015900433,1,157.41614600119647,157.91381199960597,5.187639951355516,200,183,102400,102583,0,101,101,True
2026-06-25 20:57:06,RUDP,A,/arquivo_100kb.bin,102400,4,0.2436340000713244,1,156.00988600272103,156.51135399821214,5.234125059127391,200,183,102400,102583,0,101,101,True
2026-06-25 20:57:07,RUDP,A,/arquivo_100kb.bin,102400,5,0.22944800002733245,1,157.85121500084642,158.3493210018787,5.173372356868399,200,183,102400,102583,0,101,101,True
